"","id","ID","cycexp","G2_year","YOB","famfriends","cycling_test","walk_test","downtown_test","downtown_tor","traffic_type","turn_num","density"
"688",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","CYC","T4",1
"689",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","CYC","T5",1
"690",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","CYC","T6",1
"691",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","CYC","T7",1.333333333
"692",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","CYC","T8",1
"693",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","CYC","T9",1
"694",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","CYC","T10",1
"695",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","CYC","T11",1.666666667
"696",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","CYC","T12",1
"697",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","CYC","T13",1
"698",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","CYC","T14",1
"699",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","CYC","T15",1
"700",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","CYC","T16",1
"701",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","CYC","T17",1
"702",13,2015,"Never",2009,1980,"No","Never","A few times a year or less","A few days a month","A few days a week","CYC","T18",1
"703",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T1",2
"704",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T2",1
"705",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV"," T3",1
"706",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T4",1
"707",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T5",1
"708",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T6",1
"709",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T7",2
"710",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T8",1.666666667
"711",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV ","T9",1
"712",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV ","T10",2.333333333
"713",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T11",2.333333333
"714",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T12",2
"715",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T13",1
"716",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T14",1
"717",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T15",1.666666667
"718",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T16",1.333333333
"719",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T17",1
"720",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T18",3
"721",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T1",1
"722",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T2",1.666666667
"723",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T3",1
"724",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T4",1.666666667
"725",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T5",1
"726",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T6",1
"727",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T7",1
"728",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T8",1
"729",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T9",1
"730",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T10",1
"731",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T11",2
"732",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T12",1
"733",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T13",1
"734",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T14",1
"735",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T15",1.333333333
"736",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T16",1
"737",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T17",1
"738",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T18",1
"739",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T1",1
"740",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T2",1
"741",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T3",1
"742",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T4",1
"743",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T5",1
"744",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T6",1
"745",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T7",1
"746",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T8",1
"747",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T9",1
"748",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T10",1
"749",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T11",1
"750",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T12",1
"751",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T13",1
"752",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T14",1
"753",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T15",1
"754",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T16",1
"755",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T17",1
"756",14,2016,"A few days a month",1989,1972,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T18",1
"757",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV","T1",1
"758",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV","T2",1
"759",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV"," T3",1
"760",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV","T4",1
"761",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV","T5",1
"762",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV","T6",1
"763",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV","T7",1.333333333
"764",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV","T8",1
"765",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV ","T9",1
"766",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV ","T10",1
"767",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV","T11",2
"768",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV","T12",1
"769",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV","T13",1
"770",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV","T14",1
"771",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV","T15",1
"772",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV","T16",1.333333333
"773",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV","T17",1
"774",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","MV","T18",2
"775",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T1",1
"776",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T2",1
"777",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T3",1
"778",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T4",1
"779",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T5",1
"780",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T6",1
"781",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T7",1
"782",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T8",1
"783",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T9",1
"784",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T10",1
"785",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T11",2
"786",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T12",1
"787",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T13",1
"788",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T14",1
"789",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T15",1
"790",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T16",1
"791",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T17",1
"792",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","PED","T18",1
"793",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T1",1.666666667
"794",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T2",1
"795",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T3",1
"796",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T4",1
"797",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T5",1
"798",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T6",1
"799",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T7",1
"800",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T8",1
"801",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T9",1
"802",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T10",1
"803",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T11",1
"804",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T12",1
"805",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T13",1
"806",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T14",1
"807",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T15",1
"808",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T16",1
"809",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T17",1
"810",15,2017,"A few times or less",1996,1976,"No","A few times a year or less","A few days a week","Every day or almost every day","Every day or almost every day","CYC","T18",1
"811",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV","T1",1
"812",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV","T2",1.666666667
"813",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV"," T3",1
"814",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV","T4",2.333333333
"815",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV","T5",1
"816",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV","T6",1.666666667
"817",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV","T7",1
"818",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV","T8",1.666666667
"819",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV ","T9",1
"820",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV ","T10",1
"821",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV","T11",2
"822",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV","T12",1.666666667
"823",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV","T13",1
"824",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV","T14",1
"825",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV","T15",1.666666667
"826",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV","T16",1.666666667
"827",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV","T17",1.333333333
"828",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","MV","T18",2.333333333
"829",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T1",1.333333333
"830",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T2",3
"831",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T3",1
"832",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T4",2.333333333
"833",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T5",1.333333333
"834",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T6",2.333333333
"835",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T7",1.333333333
"836",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T8",1
"837",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T9",1.666666667
"838",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T10",1
"839",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T11",2.333333333
"840",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T12",1.333333333
"841",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T13",1
"842",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T14",2
"843",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T15",2.333333333
"844",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T16",1.333333333
"845",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T17",1
"846",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","PED","T18",1.666666667
"847",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T1",1
"848",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T2",1
"849",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T3",1
"850",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T4",1.666666667
"851",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T5",1
"852",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T6",1
"853",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T7",1
"854",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T8",1
"855",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T9",1
"856",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T10",1
"857",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T11",1
"858",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T12",1
"859",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T13",1
"860",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T14",1.666666667
"861",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T15",1
"862",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T16",1
"863",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T17",1
"864",16,2018,"A few days a month",1998,1981,"No","A few times a year or less","A few times a year or less","A few days a month","Every day or almost every day","CYC","T18",1
"865",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T1",2
"866",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T2",2
"867",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV"," T3",1
"868",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T4",2
"869",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T5",2
"870",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T6",1
"871",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T7",1
"872",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T8",1.333333333
"873",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV ","T9",1
"874",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV ","T10",1
"875",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T11",2.333333333
"876",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T12",2
"877",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T13",2.666666667
"878",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T14",NA
"879",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T15",1.666666667
"880",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T16",1.666666667
"881",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T17",1
"882",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","MV","T18",2.333333333
"883",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T1",2
"884",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T2",2
"885",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T3",1
"886",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T4",3
"887",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T5",1
"888",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T6",1.333333333
"889",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T7",1
"890",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T8",1.666666667
"891",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T9",1
"892",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T10",1
"893",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T11",1.333333333
"894",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T12",1
"895",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T13",2
"896",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T14",NA
"897",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T15",1.333333333
"898",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T16",1
"899",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T17",1
"900",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","PED","T18",1
"901",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T1",1
"902",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T2",1
"903",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T3",1
"904",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T4",1.333333333
"905",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T5",1
"906",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T6",1
"907",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T7",1
"908",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T8",1
"909",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T9",1
"910",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T10",1
"911",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T11",1
"912",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T12",1
"913",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T13",1.333333333
"914",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T14",NA
"915",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T15",1
"916",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T16",1
"917",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T17",1
"918",17,2019,"Never",1999,1978,"No","Never","A few times a year or less","A few times a year or less","A few days a month","CYC","T18",1
